speed,position
1.8,0.0005
4.199999999999999,0.0016666666666666666
0.0,0.0016666666666666666
0.0,0.0016666666666666666
2.4,0.002333333333333333
4.8,0.003666666666666666
7.2,0.005666666666666666
9.6,0.008333333333333331
11.999999999999998,0.011666666666666664
14.399999999999999,0.015666666666666666
13.599999999999998,0.01944444444444444
15.999999999999998,0.023888888888888887
18.4,0.028999999999999998
20.8,0.03477777777777777
23.2,0.041222222222222216
25.0,0.048166666666666656
27.4,0.05577777777777777
26.6,0.06316666666666666
29.0,0.07122222222222221
31.399999999999995,0.07994444444444443
33.79999999999999,0.08933333333333332
32.3,0.09830555555555555
35.1,0.10805555555555554
31.800000000000004,0.11688888888888888
34.2,0.12638888888888888
36.6,0.13655555555555554
38.99999999999999,0.14738888888888887
38.2,0.158
37.4,0.1683888888888889
39.8,0.17944444444444443
42.2,0.19116666666666665
38.9,0.2019722222222222
41.3,0.21344444444444444
43.699999999999996,0.2255833333333333
46.099999999999994,0.23838888888888884
46.099999999999994,0.2511944444444444
48.49999999999999,0.2646666666666666
43.49999999999999,0.27674999999999994
45.899999999999984,0.2894999999999999
45.099999999999994,0.30202777777777773
47.89999999999999,0.31533333333333324
50.29999999999999,0.32930555555555546
49.49999999999999,0.3430555555555555
51.89999999999999,0.3574722222222222
54.29999999999999,0.3725555555555555
56.69999999999999,0.38830555555555546
51.69999999999999,0.40266666666666656
54.09999999999999,0.41769444444444437
56.49999999999998,0.4333888888888888
58.899999999999984,0.44974999999999987
61.29999999999999,0.4667777777777777
63.699999999999996,0.48447222222222214
66.1,0.5028333333333332
68.5,0.521861111111111
70.9,0.5415555555555555
73.30000000000001,0.5619166666666665
76.10000000000001,0.5830555555555554
78.90000000000002,0.604972222222222
78.10000000000001,0.6266666666666665
80.50000000000003,0.6490277777777776
82.90000000000003,0.6720555555555554
85.30000000000003,0.6957499999999999
87.70000000000005,0.7201111111111109
90.10000000000004,0.7451388888888888
91.90000000000005,0.7706666666666666
88.60000000000004,0.7952777777777778
85.30000000000003,0.8189722222222222
87.70000000000005,0.8433333333333333
91.00000000000004,0.8686111111111111
93.40000000000005,0.8945555555555555
95.80000000000004,0.9211666666666666
98.20000000000006,0.9484444444444444
100.60000000000005,0.9763888888888889
103.00000000000006,1.005
104.80000000000005,1.034111111111111
105.0,1.0632777777777778
105.0,1.0924444444444446
104.2,1.121388888888889
101.70000000000002,1.1496388888888889
104.10000000000001,1.1785555555555556
105.0,1.2077222222222224
101.7,1.2359722222222225
104.1,1.2648888888888892
105.0,1.294055555555556
103.5,1.3228055555555558
105.0,1.3519722222222226
105.0,1.3811388888888894
105.0,1.4103055555555561
105.0,1.439472222222223
105.0,1.4686388888888895
104.2,1.497583333333334
103.40000000000002,1.526305555555556
105.0,1.5554722222222228
105.0,1.5846388888888896
105.0,1.6138055555555564
102.50000000000001,1.6422777777777786
104.90000000000002,1.6714166666666674
105.0,1.7005833333333342
105.0,1.729750000000001
105.0,1.7589166666666676
104.2,1.787861111111112
105.0,1.8170277777777788
105.0,1.8461944444444456
105.0,1.8753611111111121
105.0,1.904527777777779
105.0,1.9336944444444457
101.7,1.9619444444444456
104.1,1.9908611111111125
105.0,2.0200277777777793
103.5,2.0487777777777794
105.0,2.0779444444444457
105.0,2.107111111111112
105.0,2.136277777777779
105.0,2.165444444444445
105.0,2.194611111111112
105.0,2.2237777777777783
105.0,2.2529444444444446
105.0,2.2821111111111114
105.0,2.3112777777777778
103.5,2.340027777777778
100.2,2.3678611111111114
102.6,2.396361111111111
105.0,2.425527777777778
105.0,2.4546944444444443
105.0,2.483861111111111
105.0,2.5130277777777774
105.0,2.5421944444444438
105.0,2.5713611111111105
105.0,2.600527777777777
105.0,2.6296944444444432
101.7,2.6579444444444436
104.1,2.68686111111111
102.6,2.71536111111111
105.0,2.7445277777777766
105.0,2.773694444444443
105.0,2.8028611111111097
101.0,2.830916666666665
103.80000000000001,2.8597499999999987
103.80000000000001,2.888583333333332
98.8,2.9160277777777766
101.20000000000002,2.944138888888888
97.9,2.971333333333332
100.30000000000001,2.9991944444444436
102.70000000000002,3.0277222222222213
105.0,3.0568888888888877
105.0,3.0860555555555544
105.0,3.115222222222221
105.0,3.144388888888887
105.0,3.173555555555554
