speed,position
0.0,0.0
0.0,0.0
2.4,0.0006666666666666666
4.8,0.002
4.8,0.003333333333333333
4.8,0.004666666666666666
4.8,0.005999999999999999
8.1,0.00825
8.1,0.0105
8.1,0.01275
8.1,0.015
8.1,0.01725
10.9,0.02027777777777778
13.3,0.02397222222222222
13.3,0.027666666666666666
13.3,0.03136111111111111
16.6,0.03597222222222221
16.6,0.040583333333333325
16.6,0.04519444444444444
16.6,0.049805555555555554
19.0,0.05508333333333334
21.4,0.06102777777777778
21.4,0.06697222222222222
21.4,0.07291666666666667
21.4,0.07886111111111112
21.4,0.08480555555555555
24.7,0.09166666666666667
24.7,0.09852777777777778
26.5,0.1058888888888889
26.5,0.11325000000000002
26.5,0.12061111111111113
26.5,0.12797222222222224
26.5,0.13533333333333333
26.5,0.14269444444444446
28.900000000000002,0.15072222222222223
31.700000000000006,0.15952777777777777
33.50000000000001,0.1688333333333333
33.50000000000001,0.17813888888888885
33.50000000000001,0.1874444444444444
33.50000000000001,0.19674999999999995
33.50000000000001,0.2060555555555555
35.9,0.2160277777777777
35.9,0.22599999999999995
35.9,0.23597222222222217
35.9,0.2459444444444444
35.9,0.2559166666666666
35.9,0.26588888888888884
35.9,0.2758611111111111
35.9,0.28583333333333333
35.9,0.29580555555555554
35.9,0.30577777777777776
37.7,0.31625
37.7,0.32672222222222225
37.7,0.33719444444444446
39.5,0.3481666666666667
41.3,0.3596388888888889
41.3,0.37111111111111117
43.7,0.38325000000000004
46.50000000000001,0.3961666666666667
46.50000000000001,0.4090833333333334
46.50000000000001,0.4220000000000001
46.50000000000001,0.4349166666666668
46.50000000000001,0.44783333333333347
48.300000000000004,0.46125000000000016
48.300000000000004,0.47466666666666685
48.300000000000004,0.48808333333333354
48.300000000000004,0.5015000000000003
48.300000000000004,0.5149166666666669
51.10000000000001,0.5291111111111113
51.10000000000001,0.5433055555555558
53.50000000000001,0.5581666666666668
53.50000000000001,0.5730277777777779
56.8,0.5888055555555558
56.8,0.6045833333333336
56.8,0.6203611111111115
56.8,0.6361388888888893
56.8,0.651916666666667
58.6,0.6681944444444449
58.6,0.6844722222222227
58.6,0.7007500000000005
58.6,0.7170277777777784
58.6,0.7333055555555562
58.6,0.749583333333334
58.6,0.7658611111111119
58.6,0.7821388888888897
58.6,0.7984166666666676
57.800000000000004,0.814472222222223
59.60000000000001,0.8310277777777786
59.60000000000001,0.8475833333333341
